,IBOV,Dol,NDX,SPX,cap,resg,NDX_SPX,Dol_NDX,IBOV_NDX,Dol_SPX
2105,56406.2,2.0515,2991.02,1649.6,121.958,117.639,1.813178952473327,0.0006858864200172516,18.858516492701487,0.0012436348205625606
2106,56395.9,2.0571,2991.02,1649.6,156.982,193.665,1.813178952473327,0.0006877586910151053,18.855072851401864,0.0012470295829291951
2107,56036.3,2.0749,3011.94,1660.06,158.218,242.588,1.8143561076105683,0.0006888915449842958,18.604719881538145,0.0012498945821235376
2108,54634.7,2.1106,2994.82,1648.36,278.133,145.387,1.816848261302143,0.00070475020201548,18.243066361250424,0.0012804241791841587
2109,53506.1,2.1411,2981.76,1630.74,287.376,152.303,1.8284705103204681,0.0007180658403090791,17.94446903842026,0.0013129622134736376
2110,53944.4,2.1241,2990.79,1640.42,202.864,189.387,1.8231855256580631,0.0007102136893596675,18.036839764744432,0.0012948513185647578
2111,54017.9,2.1251,2973.69,1631.38,175.371,120.561,1.8228064583358874,0.0007146340069072432,18.16527613840044,0.0013026394831369761
2112,52798.6,2.1277,2937.14,1608.9,252.135,198.865,1.8255578345453414,0.000724412183280334,17.976194529372112,0.0013224563366275094
2113,52884.8,2.1298,2950.3,1622.56,127.135,120.445,1.818299477369096,0.000721892688879097,17.925227942921058,0.0013126170989054334
2114,51618.6,2.1319,2990.87,1643.38,280.556,228.68,1.819950346237632,0.000712802629335277,17.258724050192754,0.0012972653920578319
2115,51316.6,2.1471,2990.49,1642.81,451.891,248.6,1.820350497014262,0.0007179759838688643,17.159930312423718,0.001306967939079991
2116,49769.9,2.1326,2959.84,1626.13,305.017,138.739,1.8201742788091972,0.0007205119195632196,16.8150643278015,0.0013114572635644136
2117,49180.6,2.1564,2926.14,1612.52,244.734,107.604,1.8146379579788157,0.0007369435502060736,16.807329792832878,0.0013372857390916081
2118,50414.9,2.1212,2962.9,1636.36,269.032,224.952,1.810665134811411,0.0007159202133045327,17.01539032704445,0.0012962917695372657
2119,49332.3,2.1516,2943.86,1626.73,281.525,88.583,1.8096795411654054,0.0007308771476904472,16.757692281562303,0.0013226534212807289
2120,49088.6,2.1712,2971.26,1639.04,194.871,348.796,1.8128050566185085,0.000730733762780773,16.521139180011172,0.001324677860210855
2121,49464.9,2.1815,2996.09,1651.81,84.43,108.273,1.8138224129893876,0.0007281156440560864,16.509817795860606,0.0013206724744371328
2122,47893.1,2.2247,2959.5,1628.93,72.225,169.526,1.816836819261724,0.0007517148166920087,16.182834938334178,0.001365743156550619
2123,48214.4,2.2575,2890.33,1588.19,175.74,82.188,1.819889307954338,0.0007810526825656586,16.681278608325,0.0014214294259502955
2124,47056.0,2.2422,2877.95,1592.43,183.862,146.231,1.8072693933171315,0.000779096231692698,16.35052728504665,0.0014080367739869256
2125,45965.1,2.2268,2848.2,1573.09,210.57,110.108,1.8105766357932476,0.000781827118882101,16.138297872340427,0.001415557914677482
2126,46893.0,2.2139,2866.5,1588.03,103.304,146.985,1.8050666549120609,0.0007723356009070295,16.358974358974358,0.0013941172395987482
2127,47172.0,2.1867,2893.85,1603.26,140.315,323.496,1.8049786060900914,0.0007556369542305234,16.300775783126287,0.0013639085363571723
2128,47609.5,2.1989,2906.84,1613.2,187.385,85.797,1.8019092486982395,0.0007564571837459234,16.378438441744297,0.001363067195636003
2129,47457.1,2.2317,2909.6,1606.28,345.154,199.0,1.8113902930995842,0.0007670126477866373,16.310523783337917,0.0013893592648853252
2130,47229.6,2.229,2927.35,1614.96,143.7,123.965,1.812645514439986,0.0007614395272174493,16.133909508599928,0.0013802199435280131
2131,45228.9,2.2547,2929.63,1614.08,213.216,114.876,1.8150463421887393,0.0007696193717295359,15.438434205001997,0.0013968948255352895
2132,45044.0,2.2688,2941.41,1615.41,209.03,126.946,1.8208442438761674,0.0007713307563379469,15.313744088719357,0.0014044731678026013
2133,45763.2,2.2486,2941.41,1615.41,184.061,148.24,1.8208442438761674,0.0007644633016138519,15.558252674737625,0.0013919686023981528
2134,45210.5,2.2524,2963.22,1631.89,128.161,181.837,1.8158209193021586,0.0007601190596715736,15.257220186148853,0.001380240089711929
2135,45075.5,2.2636,2966.13,1640.46,89.664,108.116,1.808108701217951,0.0007631492888039296,15.196737836844642,0.0013798568694146762
2136,45075.5,2.2601,2984.32,1652.32,30.779,35.794,1.8061392466350346,0.0007573249517478019,15.104110819215096,0.0013678343178076886
2137,45483.4,2.2645,3000.66,1652.62,240.318,113.905,1.8156987087170675,0.0007546673065258976,15.157798617637454,0.0013702484539700598
2138,46626.3,2.2556,3059.46,1675.02,203.536,148.752,1.8265214743704554,0.0007372542867041896,15.240042360416545,0.0013466107867368747
2139,45533.2,2.2672,3079.07,1680.19,158.883,2350.974,1.832572506680792,0.0007363262283741519,14.78797169275138,0.0013493712020664328
2140,46738.9,2.2201,3079.85,1682.5,73.505,165.642,1.8305200594353639,0.0007208467944867445,15.175706609088106,0.001319524517087667
2141,46869.3,2.2538,3077.47,1676.26,114.574,129.279,1.8359144762745636,0.0007323548239300465,15.229815400312596,0.0013445408230226814
2142,47407.3,2.2261,3085.28,1680.91,67.618,117.688,1.8354819710751915,0.000721522843955816,15.365639423326245,0.001324342171799799
2143,47656.9,2.2276,3077.82,1689.37,153.052,57.654,1.821874426561381,0.0007237590242444327,15.483978920144777,0.0013185980572639503
2144,47400.2,2.2471,3044.93,1692.09,80.687,101.588,1.7995083003859134,0.0007379808402820427,15.566926004867106,0.0013280026476133067
2145,48574.1,2.2331,3055.23,1695.53,86.694,115.418,1.8019321392131074,0.0007309106024751001,15.898672113065137,0.0013170513054914983
2146,48819.5,2.2139,3031.4,1692.39,106.862,170.604,1.7911947009849976,0.0007303226232103978,16.104605132941874,0.0013081500127039276
2147,48374.2,2.2505,3041.16,1685.94,143.795,165.56,1.8038364354603365,0.0007400136789909114,15.90649620539531,0.0013348636369028555
2148,49066.8,2.2427,3061.67,1690.25,75.667,114.27,1.8113710989498595,0.0007325087288963213,16.026155660146262,0.0013268451412512942
2149,49422.1,2.2562,3076.23,1691.65,310.841,111.127,1.8184789997931012,0.0007334302051537109,16.065801321747724,0.0013337274258859693
2150,49212.3,2.2684,3068.95,1685.33,66.084,161.801,1.82097868073315,0.0007391453102852768,16.03554961794751,0.0013459678519933784
2151,48561.8,2.2825,3085.33,1685.96,108.371,153.749,1.8300137607060665,0.0007397912054788305,15.73958053109392,0.001353828086075589
2152,48234.5,2.2766,3090.19,1685.73,383.928,277.656,1.8331464706684937,0.0007367184542050812,15.608910778948866,0.001350512834202393
2153,49140.8,2.3042,3126.3,1706.87,92.439,110.681,1.8315981884970738,0.0007370373924447429,15.718517096887695,0.001349956352856398
2154,48474.0,2.2874,3143.52,1709.67,165.71,175.083,1.8386706206460894,0.0007276556217234183,15.420293174530462,0.0013379190136108136
2155,48436.4,2.306,3143.19,1707.14,256.516,120.895,1.8412022446899492,0.0007336495725679962,15.409949764411316,0.0013507972398280163
2156,47421.9,2.2991,3122.2,1697.37,77.596,139.999,1.8394339478133819,0.0007363717891230543,15.188617000832748,0.001354507267125023
2157,47446.7,2.3141,3118.69,1690.91,70.923,213.54,1.844385567534641,0.0007420102671313916,15.213663429196233,0.0013685530276596623
2158,48928.8,2.2846,3130.13,1697.48,95.968,90.483,1.8439863798100715,0.0007298738391057241,15.63155523891979,0.0013458774182906427
2159,49874.9,2.2718,3118.57,1691.42,217.469,249.906,1.8437584987761761,0.000728474909974764,15.992874939475465,0.001343131806411181
2160,50299.5,2.2878,3125.93,1689.47,70.986,229.365,1.8502429756077348,0.0007318781930497484,16.09105130313219,0.0013541524856907786
2161,50600.6,2.3144,3141.06,1694.16,73.291,193.321,1.854051565377532,0.0007368213278320058,16.109402558372015,0.001366104736270482
2162,50895.9,2.3249,3129.45,1685.39,58.812,182.488,1.8568105898338068,0.0007429100960232629,16.263528735081245,0.001379443333590445
2163,50908.3,2.3407,3076.23,1661.32,151.095,159.31,1.8516781836130307,0.0007608988924755301,16.548925145389,0.0014089398791322563
2164,51538.8,2.3925,3073.91,1655.83,216.524,303.935,1.856416419559979,0.0007783246744374429,16.766528623154226,0.0014448947053743442
2165,51574.1,2.4128,3069.76,1646.06,81.988,209.268,1.8649137941508818,0.0007859897842176587,16.80069451683519,0.0014658031906491864
2166,50507.0,2.3935,3082.17,1652.35,134.47,843.972,1.8653251429781827,0.0007765632654915206,16.38683135583047,0.001448542984234575
2167,50405.2,2.4543,3071.47,1642.8,236.115,170.14,1.869655466277088,0.0007990636405369417,16.41077399421124,0.0014939737034331628
2168,51397.7,2.4353,3101.82,1656.96,79.622,120.499,1.8719944959443802,0.0007851197039157654,16.570174929557485,0.0014697397643877945
2169,52197.1,2.3488,3124.27,1663.5,113.888,207.335,1.8781304478509167,0.0007517916185220869,16.706974749301438,0.0014119627291854526
2170,51429.5,2.3799,3122.67,1656.78,96.295,187.679,1.884782529967769,0.0007621362487870957,16.469719823100103,0.001436461087169087
2171,50091.6,2.372,3059.58,1630.48,156.321,166.522,1.8764903586673862,0.0007752698082743383,16.372051065832565,0.0014547863205927089
2172,49866.9,2.3452,3072.17,1634.96,187.006,216.268,1.8790490287224153,0.0007633692145942445,16.231816598690827,0.0014344081812399081
2173,49921.9,2.3595,3093.36,1638.17,84.736,137.668,1.8883021908593125,0.0007627628210101638,16.138406134429875,0.0014403267060195217
2174,50011.8,2.3855,3073.81,1632.97,233.03,181.447,1.882343215123364,0.0007760726915456714,16.270296472456007,0.001460835165373522
2175,51835.1,2.3774,3073.81,1632.97,125.653,186.285,1.882343215123364,0.0007734375254163401,16.863469114876978,0.001455874878289252
2176,51625.5,2.359,3091.76,1639.77,97.582,155.834,1.8854839398208287,0.0007629958340880275,16.697770848966282,0.0014386163913231733
2177,51716.2,2.3602,3124.54,1653.08,75.762,128.222,1.8901323589904906,0.0007553751912281487,16.55162039852266,0.0014277590921189538
2178,52351.9,2.3246,3129.94,1655.08,96.045,117.673,1.8911110036977066,0.000742697943091561,16.726167274772042,0.001404524252604104
2179,53749.4,2.3066,3133.38,1655.17,154.909,236.455,1.8930865107511614,0.0007361379724131768,17.15380834753525,0.0013935728656270957
2180,54251.9,2.2761,3169.93,1671.71,131.824,240.704,1.896220038164514,0.0007180284738148793,17.11454196149442,0.0013615399800204582
2181,53979.0,2.2827,3185.07,1683.99,82.139,120.981,1.8913829654570395,0.0007166875453286741,16.947508218029743,0.0013555306147898741
2182,53570.5,2.2753,3179.86,1689.13,145.107,233.052,1.8825430843096742,0.0007155346461793916,16.84681086588718,0.0013470247997489832
2183,53307.1,2.2747,3175.57,1683.42,162.318,221.122,1.8863801071627995,0.0007163123470746984,16.786624133620105,0.001351237362036806
2184,53797.5,2.2802,3178.28,1687.99,70.452,175.674,1.8828784530714047,0.0007174320701763216,16.92660810249569,0.001350837386477408
2185,53821.6,2.2844,3168.69,1697.6,74.808,112.595,1.8665704524033933,0.0007209288381002875,16.985441933417277,0.0013456644674835062
2186,54271.3,2.2561,3190.83,1704.76,58.819,109.62,1.871718013092752,0.0007070574113945275,17.00852129383264,0.0013234120931978695
2187,55702.9,2.186,3231.31,1725.52,93.265,139.102,1.8726586768046733,0.0006765058134317041,17.238488414915313,0.0012668644814316844
2188,55095.7,2.2017,3237.61,1722.34,80.019,266.39,1.8797740283567705,0.0006800386705007707,17.017398636648636,0.0012783190310856163
2189,54110.0,2.2105,3224.73,1709.91,143.956,206.677,1.8859062757689,0.0006854837459260156,16.779699385685003,0.001292758098379447
2190,54602.4,2.1983,3219.34,1701.84,88.115,225.395,1.8916819442485782,0.0006828418247218374,16.960743506432994,0.0012917195506040521
2191,54431.1,2.201,3218.66,1697.42,92.609,491.602,1.8962071850219744,0.0006838249457848919,16.911105863930953,0.001296673775494574
2192,54261.1,2.2317,3208.55,1692.77,129.464,81.028,1.895443562917585,0.0006955478331333468,16.911408580199776,0.0013183716630138767
2193,53783.0,2.2455,3234.04,1698.67,181.585,115.239,1.9038659657261268,0.0006943327849995671,16.630282866012788,0.0013219165582485119
2194,53738.9,2.2523,3230.31,1691.75,112.578,112.295,1.9094487956258313,0.000697239583817033,16.635833712553904,0.0013313432835820895
2195,52338.2,2.217,3218.2,1681.55,327.216,267.077,1.9138295025422973,0.0006888944130259151,16.26319060344292,0.001318426451785555
2196,53179.5,2.2165,3253.05,1695.0,63.837,140.861,1.919203539823009,0.0006813605693118765,16.34758150043805,0.001307669616519174
2197,53100.2,2.1917,3253.26,1693.87,140.168,104.181,1.9206078388542216,0.0006736934644018614,16.322150704216693,0.0012939009487150726
2198,52489.9,2.2069,3213.83,1678.66,73.11,277.589,1.9145211061203578,0.000686688468276169,16.33250669761624,0.0013146795658441853
2199,52849.0,2.2117,3242.57,1690.5,67.445,75.226,1.9181129843241644,0.0006820824222761575,16.298491628553894,0.0013083111505471754
2200,52417.1,2.2052,3215.69,1676.12,64.718,117.397,1.9185320860081618,0.0006857626201530621,16.300420749512547,0.001315657590148677
2201,52312.4,2.211,3153.87,1655.45,71.046,206.769,1.9051436165393094,0.0007010434799151518,16.586733124700764,0.0013355885106768552
2202,52547.7,2.2073,3142.54,1656.4,103.697,87.459,1.8972108186428398,0.0007023936051728856,16.721410069561564,0.0013325887466795459
2203,52996.6,2.1804,3210.84,1692.56,120.881,123.338,1.8970317152715415,0.0006790746346750383,16.505525033947503,0.0012882261190149834
2204,53149.6,2.1761,3233.83,1703.2,82.966,78.545,1.898678957256928,0.00067291725291682,16.435495990822027,0.0012776538280883042
2205,54170.6,2.1826,3256.02,1710.14,110.516,197.287,1.9039493842609376,0.000670327577840431,16.63705996891911,0.0012762697790824143
2206,54980.6,2.1782,3244.66,1698.06,84.874,136.767,1.910804094083837,0.0006713184124068469,16.944949547872504,0.0012827579708608648
2207,55973.0,2.1804,3281.67,1721.54,65.762,164.196,1.906240923824018,0.0006644178116629643,17.056254894611584,0.0012665404231095416
2208,55358.1,2.1523,3301.28,1733.15,146.202,138.322,1.9047860831434094,0.0006519592400523433,16.76867760383851,0.0012418428872284567
2209,55378.5,2.17,3353.88,1744.5,127.319,91.606,1.9225451418744626,0.0006470118191467792,16.511771440838668,0.0012439094296359987
2210,56077.4,2.1751,3361.18,1744.66,77.809,258.05,1.9265530246580993,0.0006471239267162128,16.683843174123375,0.001246718558343746
2211,56460.4,2.1723,3366.93,1754.67,78.83,136.299,1.9188394398946809,0.0006451871586281865,16.769104198780493,0.00123801056608935
2212,55440.0,2.1905,3346.05,1746.38,168.467,317.753,1.9159919376080807,0.0006546525007097921,16.568790065898597,0.0012543089132949301
2213,54877.1,2.2033,3362.38,1752.07,69.495,191.639,1.919089990696719,0.0006552798910295683,16.32090959379963,0.0012575410799796813
2214,54154.1,2.1872,3383.83,1759.77,179.65,68.648,1.9228819675298476,0.0006463681686136714,16.00378860640162,0.001242889695812521
2215,55073.4,2.1789,3382.68,1762.11,140.228,267.435,1.9196758431652963,0.0006441342367590195,16.280996133243466,0.0012365289340620052
2216,54538.8,2.1851,3391.75,1771.95,143.13,129.299,1.9141341459973475,0.0006442396992702882,16.079840790152577,0.001233161206580321
2217,54172.8,2.1904,3385.38,1763.31,109.517,128.873,1.9199006414073534,0.0006470174692353591,16.001985006114527,0.0012422092541867283
2218,54256.2,2.2398,3377.73,1756.54,131.371,156.907,1.9229451079964022,0.0006631080636995851,16.062917995221643,0.001275120407164084
2219,54013.2,2.2538,3379.76,1761.64,95.05,171.254,1.918530460252946,0.0006668520841716572,15.9813714583284,0.0012793760359664857
2220,54436.9,2.2465,3384.75,1767.93,86.368,150.471,1.9145271588807249,0.0006637122387177783,16.082989881084277,0.0012706951067067136
2221,53831.9,2.289,3388.82,1762.97,134.983,146.197,1.9222221591972637,0.00067545635353899,15.885145861981457,0.0012983771703432277
2222,53384.6,2.2884,3385.38,1770.49,183.727,184.999,1.9121147253020352,0.0006759654750722224,15.76916033059804,0.0012925235386813821
2223,52740.8,2.3061,3321.41,1747.15,76.188,118.653,1.9010445582806283,0.0006943135596026988,15.879039323660736,0.0013199210142231632
2224,52248.9,2.3133,3366.84,1770.61,99.373,86.011,1.9015141674338225,0.0006870834372883772,15.518676266172434,0.0013064988902129775
2225,52623.9,2.3318,3362.98,1771.89,150.716,106.099,1.897962063107755,0.000693373139299074,15.647996717197248,0.0013159959139675713
2226,51804.3,2.3321,3365.23,1767.69,132.882,174.405,1.9037444348273735,0.0006929986954829239,15.393984957937496,0.001319292409868246
2227,52230.3,2.3341,3405.57,1782.0,62.948,196.318,1.9110942760942762,0.0006853771908960907,15.33672777244338,0.001309820426487093
2228,53451.6,2.3143,3415.14,1790.62,81.596,319.855,1.907238833476673,0.0006776588953893544,15.651364219329222,0.001292457361137483
2229,54307.0,2.2639,3388.87,1791.53,120.69,161.219,1.8916066155743974,0.0006680397890742342,16.02510571370398,0.0012636684844797464
2230,53032.9,2.2709,3378.13,1787.87,120.989,99.455,1.8894718296072983,0.0006722358227776907,15.69889258258267,0.0012701706499913307
2231,53032.9,2.2729,3367.17,1781.37,53.151,47.592,1.890213711918355,0.0006750178933644574,15.74999183290419,0.0012759280778277394
2232,52688.0,2.3054,3402.74,1795.85,69.818,47.33,1.8947796308154912,0.0006775128278975179,15.483992312077914,0.0012837375059164186
2233,52800.7,2.2794,3422.02,1804.76,115.562,61.127,1.89610806977105,0.0006660978018830983,15.429687728300827,0.0012629934174073006
2234,52263.5,2.2893,3427.49,1802.48,174.865,74.817,1.9015412098885978,0.0006679231741011644,15.248330410883767,0.0012700834405929607
2235,51446.9,2.2947,3445.76,1802.75,163.508,75.305,1.9113909305228125,0.0006659488763001486,14.930494288632985,0.0012728886423519624
2236,51861.2,2.3305,3470.48,1807.23,113.078,450.322,1.920331114467998,0.0006715209423480325,14.943523662432861,0.0012895425596077975
2237,51846.8,2.3176,3470.48,1807.23,105.324,80.717,1.920331114467998,0.0006678038772734607,14.939374380489156,0.001282404563890595
2238,52482.5,2.336,3487.82,1805.81,106.588,129.697,1.9314435073457341,0.0006697593339105802,15.047364829607032,0.0012936023169657937
2239,51244.9,2.3533,3481.15,1800.9,83.962,109.837,1.933005719362541,0.0006760122373353633,14.720681384025394,0.0013067355211283246
2240,50348.9,2.3687,3479.34,1795.15,93.911,84.36,1.938189009274991,0.0006807900348916749,14.470819178349917,0.0013194997632509818
2241,50215.8,2.3898,3483.01,1792.81,75.555,94.607,1.9427658257149394,0.0006861306743305359,14.417357400639103,0.0013329912260641118
2242,50787.6,2.3567,3477.73,1785.03,108.895,158.282,1.948275379125281,0.000677654677045084,14.603663884200326,0.0013202579228360307
2243,50944.3,2.332,3504.26,1805.09,107.091,106.73,1.9413214853553011,0.0006654757352479553,14.537819682329507,0.0012919023428194715
2244,51165.4,2.3178,3516.17,1808.37,50.199,148.4,1.9443863811056368,0.0006591831452972979,14.55145797842539,0.0012817067303704443
2245,50993.0,2.3067,3514.2,1802.62,87.28,192.527,1.9494957339871963,0.0006563940583916682,14.51055716806101,0.0012796374166491
2246,50068.0,2.3423,3468.99,1782.22,1081.534,147.987,1.9464432000538652,0.0006752109403601624,14.433019409107551,0.0013142597434660141
2247,50121.6,2.3337,3460.29,1775.5,70.729,116.121,1.9489101661503803,0.0006744232419826084,14.48479751697112,0.0013143903125880034
2248,50051.2,2.3301,3456.4,1775.32,208.665,186.565,1.9469166122163892,0.0006741407244531882,14.48073139682907,0.0013124957754095036
2249,50279.6,2.3284,3475.79,1786.54,108.316,155.623,1.9455427810180572,0.0006698908737294255,14.465661043964106,0.0013033013534541626
2250,50090.4,2.3195,3469.32,1781.0,177.559,104.463,1.9479618192026953,0.0006685748215788685,14.438103144131992,0.00130235822571589
2251,50563.4,2.3314,3509.63,1810.65,91.385,150.199,1.9383260155192885,0.0006642865487245093,14.407045756960136,0.0012876038991522381
2252,51633.4,2.3568,3498.63,1809.6,82.296,136.724,1.9333720159151195,0.0006736351085996517,14.758176772050774,0.0013023872679045092
2253,51185.7,2.3874,3531.19,1818.32,181.657,177.479,1.942006907475032,0.0006760893636422848,14.495311778748807,0.001312970214263716
2254,51356.1,2.3573,3569.4,1827.99,64.896,133.66,1.9526365023878687,0.0006604191180590575,14.387880316019498,0.001289558476796919
2255,51356.1,2.3573,3572.8,1833.32,21.897,114.255,1.948814173193987,0.0006597906403940886,14.374188311688311,0.001285809351340737
2256,51221.0,2.3536,3584.58,1842.02,89.159,125.728,1.9460049293710167,0.0006565901723493408,14.289261224467023,0.0012777277119683827
2257,51266.6,2.3383,3574.02,1841.4,243.618,139.893,1.9409253828608666,0.0006542492767248084,14.344239819586907,0.0012698490279135438
2258,51507.2,2.3597,3570.08,1841.07,110.528,229.429,1.9391332214418788,0.0006609655806032359,14.427463810334782,0.0012817003155773546
2259,51507.2,2.3621,3592.0,1848.36,18.56,222.712,1.9433443701443442,0.0006576002227171491,14.339420935412026,0.0012779436906230387
2260,50341.3,2.3878,3563.57,1831.98,191.581,123.44,1.9452013668271488,0.000670058396495649,14.126648276868421,0.001303398508717344
2261,50981.1,2.3765,3538.73,1831.37,97.721,190.482,1.9322856659222332,0.000671568613598664,14.40660915074052,0.0012976624057399653
2262,50973.6,2.3798,3526.96,1826.77,35.021,177.592,1.9307082993480296,0.000674745389797446,14.452559711479575,0.0013027365240287502
2263,50430.0,2.3724,3557.85,1837.88,117.067,123.058,1.9358445600365637,0.0006668072009781188,14.174290653062945,0.001290835092606699
2264,50576.6,2.3968,3567.54,1837.49,49.728,129.454,1.9415289334907946,0.0006718354944863968,14.176883791071718,0.0013043880510914343
2265,49321.7,2.3906,3552.58,1838.13,88.527,111.291,1.9327142258708578,0.0006729193994223917,13.883346750812086,0.0013005608961281301
2266,49696.4,2.3584,3565.08,1842.37,119.24,91.811,1.9350510483779046,0.0006615279320520157,13.939771337529594,0.0012800903184485202
2267,49426.9,2.3574,3512.8,1819.2,160.4,191.519,1.9309586631486368,0.0006710885902983375,14.07051355044409,0.001295844327176781
2268,49703.1,2.35,3580.65,1838.88,68.463,110.324,1.9471906812842599,0.0006563054194070909,13.881027187801097,0.0012779517967458453
2269,50105.4,2.3594,3609.84,1848.38,79.58,104.242,1.9529750376004933,0.0006536023757285641,13.88022737849877,0.0012764691243142643
2270,49696.3,2.3614,3611.29,1845.89,65.829,162.416,1.9563950181213396,0.0006538937609552266,13.761370590564592,0.0012792744963134315
2271,49181.9,2.3425,3591.25,1838.7,82.123,196.405,1.9531462446293577,0.0006522798468499826,13.694925165332405,0.001273997933322456
2272,48708.4,2.3433,3591.25,1838.7,34.701,228.636,1.9531462446293577,0.0006525026105116603,13.563076923076924,0.0012744330233317018
2273,48542.1,2.3606,3617.7,1843.8,42.529,71.387,1.9620891636836966,0.000652514028249993,13.417945103242392,0.0012802907039809088
2274,49299.7,2.3733,3627.72,1844.86,98.336,211.221,1.9663931138406165,0.0006542125632628758,13.589720265070072,0.0012864390793881379
2275,48320.6,2.3996,3613.76,1828.46,338.855,149.988,1.9763954365969176,0.0006640175329850349,13.371280881962276,0.0013123612220119663
2276,47787.4,2.3975,3541.48,1790.29,107.93,129.243,1.978159962911037,0.000676976857133176,13.493624134542621,0.0013391685145981937
2277,47701.1,2.4227,3509.02,1781.56,69.02,204.879,1.9696333550371585,0.0006904206872574109,13.593852414634284,0.001359875614629875
2278,47840.9,2.4215,3505.72,1792.5,43.785,200.036,1.9557712691771267,0.0006907282954714011,13.646526248530973,0.0013509065550906555
2279,47556.8,2.4373,3467.82,1774.2,130.675,134.169,1.9545823469732837,0.0007028334803997901,13.713745234758436,0.001373745913651223
2280,47244.3,2.4094,3532.41,1794.19,129.844,174.351,1.9688048645907066,0.0006820839030576859,13.374523342420614,0.001342890106398988
2281,47639.0,2.4128,3521.92,1782.59,147.836,216.746,1.9757319406032796,0.0006850808649827366,13.526428766127566,0.0013535361468425156
2282,46147.5,2.4403,3440.5,1741.89,299.611,148.122,1.9751534253024012,0.0007092864409242843,13.413021363173957,0.0014009495433121495
2283,46964.2,2.4055,3470.2,1755.2,144.974,315.343,1.9770966271649952,0.0006931877125237739,13.533571552071926,0.0013704990884229717
2284,46624.4,2.4024,3454.9,1751.64,152.962,189.546,1.9723801694412093,0.000695360213030768,13.495151813366522,0.0013715146948003014
2285,47738.1,2.3819,3497.6,1773.43,75.724,116.153,1.9722233186536824,0.000681009835315645,13.648816331198535,0.001343103477442019
2286,48073.6,2.3792,3561.91,1797.02,202.561,163.622,1.9821203993277758,0.0006679562369627532,13.496579082570868,0.0013239696831420908
2287,47710.8,2.4099,3582.11,1799.84,134.209,163.094,1.9902380211574364,0.0006727599096621823,13.319188969629632,0.0013389523513201173
2288,48462.8,2.4004,3621.72,1819.75,255.384,179.518,1.9902294271191097,0.0006627790110776095,13.38115591486918,0.0013190822915235608
2289,48216.9,2.426,3627.36,1819.26,54.045,218.198,1.9938656376768578,0.0006688059635657889,13.292559878258569,0.001333509229027187
2290,47812.8,2.3935,3659.56,1829.83,102.065,223.942,1.9999453501144915,0.0006540403764386975,13.065177234421625,0.001308045009645705
2291,48201.1,2.3889,3663.88,1838.63,97.9,153.981,1.9927228425512473,0.0006520137122394838,13.155752917671975,0.0012992826180362551
2292,47576.3,2.3895,3663.88,1838.63,82.669,184.498,1.9927228425512473,0.0006521774730613447,12.985223315174078,0.0012996089479666924
2293,46599.8,2.3958,3679.43,1840.76,187.765,138.329,1.9988645994045937,0.0006511334636071348,12.664950821186979,0.001301527629892001
2294,47150.8,2.3937,3652.85,1828.75,58.053,157.9,1.9974572795625427,0.0006552965492697483,12.907948588088754,0.001308926862611073
2295,47288.6,2.3704,3671.93,1839.78,84.993,132.745,1.9958527650045113,0.0006455460752247456,12.878404544748946,0.0012884149191751187
2296,47380.2,2.3457,3662.6,1836.25,176.017,136.394,1.9946085772634445,0.0006404466772238301,12.936220171462894,0.001277440435670524
2297,47393.5,2.3413,3685.81,1847.61,78.493,171.947,1.9949069338226142,0.0006352199380868791,12.85836763153825,0.001267204658991887
2298,46715.9,2.3412,3679.14,1845.12,177.245,152.83,1.9939841311134237,0.0006363443630848514,12.697505395282594,0.0012688605619146725
2299,46599.2,2.35,3676.6,1845.16,134.941,107.709,1.9925643304645666,0.0006391775009519665,12.674536256323776,0.00127360228923237
2300,47606.8,2.3192,3699.8,1854.29,51.634,159.599,1.9952650340561617,0.0006268446943078004,12.86739823774258,0.0012507213003359777
2301,47094.4,2.3443,3696.1,1859.45,190.993,170.857,1.9877383097152383,0.0006342631422310002,12.741646600470768,0.0012607491462529243
2302,46589.0,2.3188,3727.19,1873.81,164.338,280.23,1.9890970802802845,0.0006221308814415149,12.499765238691882,0.0012374787198275172
2303,47093.1,2.3239,3720.93,1877.03,59.602,184.749,1.9823497759758768,0.0006245481640342603,12.656271416016963,0.001238072913059461
2304,46244.1,2.3409,3703.4,1878.04,137.938,182.862,1.9719494792443186,0.0006320948317762057,12.486930928336124,0.001246459074354114
2305,45533.2,2.3505,3706.34,1877.17,164.597,259.54,1.974429593483808,0.0006341835881219747,12.285219380844714,0.0012521508440897734
2306,45697.6,2.3637,3691.5,1867.63,227.192,251.568,1.9765692348056092,0.00064030881755384,12.379141270486253,0.0012656147095516778
2307,45861.8,2.3555,3707.06,1868.2,147.615,188.703,1.9842950433572422,0.0006354091921900374,12.371474969382746,0.0012608393105663206
2308,45443.8,2.364,3651.49,1846.34,174.099,166.727,1.9776909994908847,0.0006474069489441297,12.445275764140119,0.0012803708959346599
2309,44965.7,2.3467,3627.87,1841.13,77.358,150.078,1.9704583598116372,0.0006468533878005551,12.394517995407773,0.0012745976655640827
2310,45117.8,2.349,3662.51,1858.83,90.312,230.227,1.9703307994813943,0.0006413634365503439,12.318819607318478,0.0012636981326963736
2311,46151.0,2.334,3706.62,1872.25,126.273,210.782,1.9797676592335425,0.000629684186671415,12.450966109285549,0.0012466283883028441
